Timestamp,Parking_Lot_ID,Location_Type,Total_Slots,Occupied_Slots,Available_Slots,Occupancy_Rate,Vehicle_Count,Entry_Count,Exit_Count,Vehicle_Type,Traffic_Level,Congestion_Status,Parking_Status,Weather,Temperature,Day_Type,Hour,Revenue,Peak_Hour
2025-11-13 16:50:00,PL005,Airport,500,318,182,63.6,351,31,41,Bike,Medium,0,0,Sunny,25.1,Weekday,16,"$1,393.14",0
2025-05-29 21:34:00,PL006,Residential,160,84,76,52.5,90,10,2,Car,Medium,1,0,Rainy,19,Weekday,21,$128.04,0
2025-09-14 16:07:00,PL001,Mall,420,309,111,73.57,341,28,14,Truck,Medium,1,0,Cloudy,17,Weekend,16,$932.29,0
2025-06-24 09:57:00,PL001,Mall,420,232,188,55.24,297,71,27,Car,High,1,0,Sunny,28.9,Weekday,9,"$1,024.97",1
2025-06-14 14:58:00,PL008,Office,220,117,103,53.18,153,25,17,EV,Medium,0,0,Sunny,28.2,Weekend,14,$310.84,0
2025-12-29 17:33:00,PL003,Hospital,260,117,143,45,147,9,43,Bike,Medium,0,0,Cloudy,9.4,Weekday,17,$297.96,1
2026-03-10 07:33:00,PL001,Mall,420,227,193,54.05,296,64,36,Car,High,1,0,Rainy,12.1,Weekday,7,$900.83,1
2025-11-22 18:08:00,PL004,Railway_Station,380,284,96,74.74,348,17,94,Car,High,0,0,Sunny,22.6,Weekend,18,"$1,121.70",1
2025-10-09 08:24:00,PL003,Hospital,260,152,108,58.46,181,50,14,Car,High,1,0,Cloudy,20.8,Weekday,8,$366.17,1
2025-05-27 10:20:00,PL001,Mall,420,194,226,46.19,252,66,24,Car,Medium,0,0,Cloudy,18.4,Weekday,10,$818.13,1
2025-10-16 10:34:00,PL005,Airport,500,358,142,71.6,438,73,35,Car,Medium,0,0,Rainy,15.8,Weekday,10,"$1,911.16",1
2025-11-21 05:05:00,PL001,Mall,420,206,214,49.05,238,21,21,Bus,Medium,1,0,Cloudy,15.1,Weekday,5,$770.86,0
2026-05-14 18:55:00,PL001,Mall,420,246,174,58.57,305,21,72,EV,High,1,0,Sunny,15.3,Weekday,18,"$1,214.96",1
2025-11-22 18:58:00,PL010,Railway_Station,260,210,50,80.77,263,12,69,Car,High,1,0,Rainy,13.8,Weekend,18,$832.04,1
2025-06-29 15:15:00,PL004,Railway_Station,380,262,118,68.95,296,29,34,EV,Medium,0,0,Sunny,31.5,Weekend,15,$767.20,0
2025-07-06 16:19:00,PL006,Residential,160,56,104,35,60,3,6,Car,Low,0,0,Cloudy,30.1,Weekend,16,$94.20,0
2026-04-30 05:19:00,PL004,Railway_Station,380,217,163,57.11,256,28,29,Car,Medium,1,0,Rainy,13.6,Weekday,5,$625.06,0
2025-12-20 18:57:00,PL011,Airport,420,369,51,87.86,435,23,116,Bike,High,1,1,Cloudy,10.5,Weekend,18,"$1,850.05",1
2026-02-07 19:31:00,PL008,Office,220,61,159,27.73,84,14,25,Bus,Low,0,0,Cloudy,9.5,Weekend,19,$206.18,1
2025-11-02 18:48:00,PL004,Railway_Station,380,286,94,75.26,339,19,74,Car,Medium,1,0,Rainy,11.4,Weekend,18,"$1,105.80",1
2025-09-23 21:59:00,PL003,Hospital,260,111,149,42.69,128,19,5,Car,Low,0,0,Cloudy,16.6,Weekday,21,$233.18,0
2025-07-30 02:45:00,PL002,Office,320,147,173,45.94,157,16,11,Car,Low,0,0,Sunny,28.4,Weekday,2,$451.71,0
2026-04-15 02:30:00,PL009,Hospital,140,70,70,50,72,3,4,Car,Low,1,0,Sunny,20.7,Weekday,2,$155.12,0
2025-07-10 16:40:00,PL005,Airport,500,305,195,61,355,35,42,Car,Medium,0,0,Sunny,30.4,Weekday,16,"$1,541.53",0
2025-07-06 21:22:00,PL003,Hospital,260,121,139,46.54,131,14,14,Car,Low,0,0,Cloudy,30.9,Weekend,21,$271.78,0
2025-09-23 05:19:00,PL011,Airport,420,261,159,62.14,290,26,38,Car,Medium,0,0,Foggy,20.2,Weekday,5,"$1,085.69",0
2025-07-09 05:33:00,PL005,Airport,500,290,210,58,330,40,43,Car,Medium,0,0,Sunny,31.7,Weekday,5,"$1,204.02",0
2026-05-13 20:00:00,PL006,Residential,160,86,74,53.75,111,5,26,Car,Medium,0,0,Sunny,18.4,Weekday,20,$135.52,1
2026-04-19 13:21:00,PL010,Railway_Station,260,167,93,64.23,207,38,37,EV,Medium,0,0,Rainy,15.2,Weekend,13,$650.86,0
2026-05-05 05:36:00,PL010,Railway_Station,260,112,148,43.08,121,17,15,Bus,Low,0,0,Rainy,15.9,Weekday,5,$397.48,0
2026-05-15 23:22:00,PL007,Mall,300,178,122,59.33,209,12,27,Car,Medium,0,0,Cloudy,16.4,Weekday,23,$677.19,0
2025-09-06 08:07:00,PL011,Airport,420,296,124,70.48,349,79,31,Car,High,1,0,Cloudy,12.1,Weekend,8,"$1,390.18",1
2025-07-20 05:51:00,PL012,Residential,90,50,40,55.56,53,9,4,Car,Medium,0,0,Sunny,31,Weekend,5,$89.65,0
2025-12-15 17:03:00,PL011,Airport,420,299,121,71.19,379,34,87,Bus,High,1,0,Cloudy,8.8,Weekday,17,"$1,444.49",1
2026-02-07 03:34:00,PL004,Railway_Station,380,228,152,60,273,26,45,Car,Medium,0,0,Sunny,12.2,Weekend,3,$620.70,0
2025-06-04 10:15:00,PL005,Airport,500,314,186,62.8,394,97,37,Car,High,1,0,Sunny,27.1,Weekday,10,"$1,592.18",1
2025-10-23 02:29:00,PL003,Hospital,260,151,109,58.08,164,9,9,Car,Medium,1,0,Sunny,17.5,Weekday,2,$307.95,0
2026-03-14 19:53:00,PL010,Railway_Station,260,193,67,74.23,238,20,55,Bike,High,1,0,Cloudy,21.1,Weekend,19,$675.28,1
2026-01-25 00:41:00,PL002,Office,320,51,269,15.94,69,18,7,Bus,Low,0,0,Foggy,3.3,Weekend,0,$131.98,0
2026-03-04 06:01:00,PL004,Railway_Station,380,248,132,65.26,284,13,37,Car,Medium,1,0,Rainy,12.6,Weekday,6,$765.43,0
2025-11-03 03:37:00,PL001,Mall,420,218,202,51.9,233,16,27,Car,Medium,0,0,Cloudy,19.1,Weekday,3,$729.36,0
2026-01-23 17:41:00,PL007,Mall,300,218,82,72.67,247,15,49,Car,Medium,0,0,Rainy,2.2,Weekday,17,$871.44,1
2025-09-12 19:24:00,PL007,Mall,300,222,78,74,278,11,67,Car,High,1,0,Rainy,13.4,Weekday,19,$951.60,1
2025-09-05 18:22:00,PL003,Hospital,260,122,138,46.92,148,9,41,Car,Medium,1,0,Sunny,20.4,Weekday,18,$314.88,1
2026-02-22 02:54:00,PL009,Hospital,140,88,52,62.86,97,12,11,Bike,Medium,1,0,Cloudy,6.6,Weekend,2,$222.31,0
2025-08-02 12:28:00,PL004,Railway_Station,380,213,167,56.05,255,36,48,EV,Medium,1,0,Sunny,28.7,Weekend,12,$703.40,0
2026-04-12 15:24:00,PL004,Railway_Station,380,236,144,62.11,284,30,34,Car,Medium,1,0,Sunny,19.1,Weekend,15,$632.89,0
2025-07-24 18:02:00,PL012,Residential,90,46,44,51.11,55,0,18,Bus,High,1,0,Cloudy,29.6,Weekday,18,$72.27,1
2025-12-17 12:54:00,PL007,Mall,300,206,94,68.67,237,28,30,Car,Medium,0,0,Cloudy,9.7,Weekday,12,$658.22,0
2026-03-29 04:27:00,PL003,Hospital,260,115,145,44.23,131,12,12,Bike,Low,0,0,Cloudy,17.2,Weekend,4,$222.57,0
2025-06-29 14:48:00,PL012,Residential,90,50,40,55.56,65,13,7,Bike,Medium,1,0,Cloudy,28.4,Weekend,14,$70.44,0
2025-07-06 07:46:00,PL004,Railway_Station,380,264,116,69.47,326,63,28,EV,Medium,1,0,Rainy,29.2,Weekend,7,$930.38,1
2025-08-27 19:43:00,PL007,Mall,300,218,82,72.67,262,14,52,Car,Medium,0,0,Cloudy,29.6,Weekday,19,$813.59,1
2026-04-22 23:32:00,PL008,Office,220,95,125,43.18,102,14,5,Bike,Low,0,0,Sunny,20.3,Weekday,23,$237.77,0
2026-02-07 02:21:00,PL005,Airport,500,373,127,74.6,426,28,51,Car,Medium,1,0,Cloudy,8.4,Weekend,2,"$1,841.27",0
2026-01-07 22:58:00,PL006,Residential,160,96,64,60,103,7,12,Car,Medium,0,0,Foggy,8.5,Weekday,22,$160.17,0
2025-10-08 22:53:00,PL003,Hospital,260,125,135,48.08,130,5,18,Car,Low,0,0,Cloudy,19.6,Weekday,22,$298.15,0
2026-01-06 06:57:00,PL005,Airport,500,267,233,53.4,299,32,45,Truck,Medium,0,0,Cloudy,6,Weekday,6,"$1,313.05",0
2026-03-28 05:32:00,PL004,Railway_Station,380,199,181,52.37,231,27,22,Bus,Medium,0,0,Sunny,18.4,Weekend,5,$682.48,0
2026-04-03 21:34:00,PL006,Residential,160,55,105,34.38,58,4,6,Bike,Low,1,0,Cloudy,13.8,Weekday,21,$95.21,0
2025-08-22 18:56:00,PL008,Office,220,107,113,48.64,140,12,38,Car,High,1,0,Sunny,32.1,Weekday,18,$313.63,1
2026-02-10 07:35:00,PL007,Mall,300,149,151,49.67,194,49,21,Car,Medium,1,0,Cloudy,3.5,Weekday,7,$557.90,1
2025-08-12 00:33:00,PL009,Hospital,140,73,67,52.14,83,3,12,Car,Medium,0,0,Sunny,30.5,Weekday,0,$158.25,0
2026-01-11 08:07:00,PL001,Mall,420,266,154,63.33,325,65,25,Car,High,1,0,Cloudy,10.4,Weekend,8,"$1,181.66",1
2026-05-10 02:58:00,PL001,Mall,420,291,129,69.29,330,25,19,Car,Medium,0,0,Sunny,15.5,Weekend,2,"$1,166.35",0
2025-08-16 09:59:00,PL002,Office,320,148,172,46.25,187,57,15,Car,Medium,1,0,Sunny,26.8,Weekend,9,$495.35,1
2026-01-25 16:24:00,PL012,Residential,90,42,48,46.67,43,4,5,Car,Low,0,0,Sunny,9.7,Weekend,16,$60.81,0
2025-07-02 21:23:00,PL010,Railway_Station,260,126,134,48.46,153,19,20,Car,Medium,0,0,Sunny,26.3,Weekday,21,$321.86,0
2026-04-19 04:16:00,PL011,Airport,420,300,120,71.43,342,18,40,Bus,Medium,0,0,Rainy,15.1,Weekend,4,"$1,373.61",0
2026-01-06 08:31:00,PL003,Hospital,260,134,126,51.54,177,42,18,Car,Medium,1,0,Rainy,10.1,Weekday,8,$374.58,1
2025-10-04 04:30:00,PL007,Mall,300,154,146,51.33,172,17,10,EV,Medium,0,0,Sunny,19.6,Weekend,4,$593.54,0
2025-08-25 09:25:00,PL006,Residential,160,48,112,30,72,37,8,Car,Low,1,0,Cloudy,30.5,Weekday,9,$82.49,1
2025-12-07 14:40:00,PL007,Mall,300,220,80,73.33,246,23,28,Car,Medium,1,0,Sunny,10.3,Weekend,14,$802.77,0
2025-10-26 02:59:00,PL008,Office,220,12,208,5.45,28,16,7,Bike,Low,0,0,Cloudy,19.2,Weekend,2,$37.52,0
2026-04-14 12:28:00,PL005,Airport,500,302,198,60.4,381,58,77,Car,Medium,1,0,Cloudy,12.8,Weekday,12,"$1,343.91",0
2025-10-05 01:57:00,PL008,Office,220,44,176,20,55,10,2,EV,Low,0,0,Sunny,19.2,Weekend,1,$131.75,0
2026-01-22 17:24:00,PL009,Hospital,140,80,60,57.14,100,11,30,Car,High,1,0,Sunny,11,Weekday,17,$196.07,1
2025-12-12 20:06:00,PL003,Hospital,260,118,142,45.38,141,11,35,EV,Low,0,0,Cloudy,10.3,Weekday,20,$375.23,1
2026-04-22 00:54:00,PL011,Airport,420,279,141,66.43,300,21,33,Truck,Medium,0,0,Sunny,22,Weekday,0,"$1,125.14",0
2025-12-21 14:49:00,PL006,Residential,160,88,72,55,107,19,20,Car,Medium,0,0,Cloudy,6.6,Weekend,14,$159.49,0
2025-10-10 03:22:00,PL008,Office,220,87,133,39.55,105,12,14,EV,Low,0,0,Sunny,18.7,Weekday,3,$257.47,0
2025-11-17 04:48:00,PL008,Office,220,83,137,37.73,90,11,6,Car,Low,0,0,Rainy,14.9,Weekday,4,$271.70,0
2025-08-13 00:43:00,PL006,Residential,160,74,86,46.25,85,9,8,Car,Low,0,0,Sunny,28,Weekday,0,$120.10,0
2025-06-07 09:52:00,PL004,Railway_Station,380,272,108,71.58,339,68,28,Truck,Medium,0,0,Sunny,30.4,Weekend,9,"$1,029.00",1
2026-05-19 02:30:00,PL008,Office,220,93,127,42.27,113,14,9,Bike,Low,0,0,Sunny,18.9,Weekday,2,$255.92,0
2025-12-04 06:22:00,PL001,Mall,420,246,174,58.57,278,17,15,Car,Medium,0,0,Sunny,11.3,Weekday,6,$763.72,0
2026-02-03 02:51:00,PL012,Residential,90,49,41,54.44,61,4,4,Car,Medium,0,0,Cloudy,4.1,Weekday,2,$69.99,0
2025-12-25 06:07:00,PL002,Office,320,183,137,57.19,191,15,17,Bike,Medium,1,0,Sunny,8.3,Weekday,6,$442.58,0
2026-04-17 11:01:00,PL003,Hospital,260,139,121,53.46,156,13,12,Car,Medium,1,0,Sunny,22.1,Weekday,11,$268.89,0
2025-11-20 20:47:00,PL012,Residential,90,54,36,60,64,3,13,Car,High,1,0,Rainy,16.4,Weekday,20,$103.69,1
2026-01-04 04:16:00,PL002,Office,320,66,254,20.62,81,19,10,Bus,Low,0,0,Cloudy,7.4,Weekend,4,$163.55,0
2025-06-30 08:34:00,PL002,Office,320,209,111,65.31,253,45,20,Truck,Medium,0,0,Sunny,30.8,Weekday,8,$601.19,1
2026-04-23 22:28:00,PL010,Railway_Station,260,173,87,66.54,207,17,19,Bus,Medium,0,0,Rainy,12.7,Weekday,22,$464.37,0
2025-11-01 01:11:00,PL003,Hospital,260,143,117,55,160,23,6,Truck,Medium,1,0,Rainy,18.8,Weekend,1,$359.81,0
2025-12-27 16:14:00,PL001,Mall,420,288,132,68.57,330,21,23,Car,Medium,1,0,Sunny,8.8,Weekend,16,"$1,068.99",0
2026-01-31 00:21:00,PL003,Hospital,260,146,114,56.15,151,6,6,Car,Medium,0,0,Cloudy,3.9,Weekend,0,$286.15,0
2025-07-02 10:03:00,PL011,Airport,420,345,75,82.14,396,55,39,Car,High,1,0,Rainy,29,Weekday,10,"$1,735.80",1
2025-07-23 15:15:00,PL003,Hospital,260,156,104,60,181,15,22,Car,Medium,0,0,Sunny,32,Weekday,15,$305.20,0
2025-08-31 08:44:00,PL008,Office,220,100,120,45.45,136,36,14,Car,High,1,0,Sunny,28.6,Weekend,8,$367.57,1
2026-05-02 22:45:00,PL005,Airport,500,332,168,66.4,367,26,41,Car,Medium,0,0,Sunny,21,Weekend,22,"$1,591.49",0
2025-07-31 06:14:00,PL003,Hospital,260,125,135,48.08,147,16,5,Truck,Medium,0,0,Foggy,28.8,Weekday,6,$277.60,0
2025-06-20 12:23:00,PL002,Office,320,190,130,59.38,226,34,40,Bike,Medium,1,0,Sunny,32.8,Weekday,12,$590.12,0
2025-09-09 19:08:00,PL012,Residential,90,47,43,52.22,60,4,11,Car,High,1,0,Cloudy,17.8,Weekday,19,$89.11,1
2025-12-03 19:05:00,PL006,Residential,160,85,75,53.12,114,8,26,Car,Medium,1,0,Rainy,6.4,Weekday,19,$181.10,1
2025-06-08 18:05:00,PL002,Office,320,72,248,22.5,104,12,43,Truck,Low,0,0,Sunny,33.2,Weekend,18,$255.55,1
2025-09-14 23:24:00,PL002,Office,320,84,236,26.25,94,21,11,EV,Low,0,0,Sunny,14,Weekend,23,$282.97,0
2025-06-29 23:29:00,PL005,Airport,500,378,122,75.6,419,29,59,Bus,Medium,1,0,Sunny,29,Weekend,23,"$1,567.66",0
2026-05-01 07:18:00,PL006,Residential,160,57,103,35.62,85,34,10,Car,Low,0,0,Sunny,21,Weekday,7,$106.34,1
2025-06-25 15:15:00,PL002,Office,320,224,96,70,254,18,23,Car,Medium,0,0,Sunny,27.1,Weekday,15,$689.23,0
2025-07-22 17:58:00,PL003,Hospital,260,127,133,48.85,175,21,44,Bike,High,1,0,Sunny,29.9,Weekday,17,$297.33,1
2025-11-29 09:13:00,PL009,Hospital,140,91,49,65,105,22,3,Car,Medium,1,0,Rainy,15,Weekend,9,$223.23,1
2026-04-02 15:09:00,PL005,Airport,500,284,216,56.8,332,37,46,Car,Medium,1,0,Sunny,15.8,Weekday,15,"$1,401.56",0
2025-07-15 02:37:00,PL001,Mall,420,191,229,45.48,209,24,15,EV,Low,0,0,Cloudy,27.1,Weekday,2,$712.50,0
2026-01-22 13:27:00,PL001,Mall,420,252,168,60,303,44,50,Car,Medium,1,0,Rainy,6.4,Weekday,13,$826.71,0
2026-03-28 14:56:00,PL005,Airport,500,380,120,76,459,50,74,Car,High,0,0,Sunny,20.5,Weekend,14,"$1,707.04",0
2026-05-06 14:50:00,PL001,Mall,420,282,138,67.14,331,35,56,Car,Medium,0,0,Sunny,22.9,Weekday,14,$897.43,0
2026-05-19 06:32:00,PL002,Office,320,203,117,63.44,213,12,17,Car,Medium,0,0,Cloudy,15.8,Weekday,6,$487.35,0
2026-03-14 09:36:00,PL008,Office,220,112,108,50.91,142,44,8,Car,High,1,0,Rainy,16.2,Weekend,9,$357.95,1
2025-07-07 02:09:00,PL005,Airport,500,280,220,56,319,33,47,Car,Medium,0,0,Sunny,32.3,Weekday,2,"$1,105.76",0
2025-10-12 11:50:00,PL005,Airport,500,380,120,76,429,36,48,Truck,Medium,0,0,Sunny,20.3,Weekend,11,"$1,737.38",0
2025-06-04 19:09:00,PL007,Mall,300,201,99,67,249,19,59,Truck,Medium,0,0,Sunny,27.4,Weekday,19,$835.49,1
2025-08-21 23:22:00,PL009,Hospital,140,69,71,49.29,74,7,7,Car,Low,1,0,Sunny,32,Weekday,23,$162.51,0
2025-12-07 19:10:00,PL002,Office,320,105,215,32.81,129,9,43,Car,Low,0,0,Rainy,9.2,Weekend,19,$319.51,1
2025-08-04 17:02:00,PL002,Office,320,206,114,64.38,263,21,62,Car,Medium,0,0,Sunny,31.1,Weekday,17,$719.63,1
2025-08-24 12:23:00,PL002,Office,320,145,175,45.31,180,29,47,Bike,Medium,0,0,Rainy,25.1,Weekend,12,$421.57,0
2025-11-12 14:32:00,PL011,Airport,420,285,135,67.86,351,47,46,Car,Medium,0,0,Cloudy,17.8,Weekday,14,"$1,218.16",0
2025-09-16 07:48:00,PL007,Mall,300,158,142,52.67,198,56,21,Car,High,0,0,Sunny,15.1,Weekday,7,$678.73,1
2025-06-20 13:21:00,PL001,Mall,420,251,169,59.76,310,37,48,Car,Medium,0,0,Sunny,30.1,Weekday,13,$938.02,0
2025-10-08 15:52:00,PL003,Hospital,260,128,132,49.23,149,10,20,Car,Medium,0,0,Sunny,21.8,Weekday,15,$248.30,0
2026-03-09 19:44:00,PL008,Office,220,114,106,51.82,158,14,42,Car,High,1,0,Rainy,12.5,Weekday,19,$405.48,1
2026-01-04 12:22:00,PL001,Mall,420,365,55,86.9,396,24,44,EV,High,1,1,Cloudy,8.1,Weekend,12,"$1,679.89",0
2025-06-03 23:11:00,PL008,Office,220,67,153,30.45,71,5,7,Car,Low,1,0,Sunny,28.2,Weekday,23,$167.59,0
2026-03-27 08:01:00,PL011,Airport,420,263,157,62.62,326,73,24,Bike,Medium,0,0,Sunny,21.5,Weekday,8,"$1,316.15",1
2026-01-10 11:35:00,PL001,Mall,420,264,156,62.86,292,15,14,Car,Medium,0,0,Foggy,8.8,Weekend,11,$991.65,0
2026-01-29 02:33:00,PL002,Office,320,130,190,40.62,154,16,17,Bus,Low,0,0,Rainy,8.4,Weekday,2,$331.64,0
2026-01-16 12:36:00,PL001,Mall,420,310,110,73.81,369,37,47,Bike,Medium,0,0,Rainy,6.1,Weekday,12,"$1,215.72",0
2025-06-13 18:52:00,PL002,Office,320,186,134,58.13,231,13,62,Car,High,1,0,Sunny,30.6,Weekday,18,$676.96,1
2025-06-23 06:24:00,PL007,Mall,300,160,140,53.33,180,16,5,Truck,Medium,0,0,Sunny,27,Weekday,6,$610.42,0
2026-02-20 20:09:00,PL001,Mall,420,301,119,71.67,372,12,80,Car,High,1,0,Cloudy,8.1,Weekday,20,"$1,127.85",1
2025-08-22 16:53:00,PL005,Airport,500,351,149,70.2,399,29,38,Bike,Medium,1,0,Sunny,27.7,Weekday,16,"$1,393.55",0
2026-05-11 19:42:00,PL006,Residential,160,102,58,63.75,130,8,25,Car,Medium,0,0,Sunny,16.7,Weekday,19,$168.96,1
2025-06-06 09:48:00,PL011,Airport,420,255,165,60.71,324,78,38,Car,Medium,1,0,Sunny,27.1,Weekday,9,"$1,161.86",1
2025-05-23 04:58:00,PL005,Airport,500,372,128,74.4,394,19,40,Truck,Medium,1,0,Rainy,12.1,Weekday,4,"$1,469.24",0
2025-10-26 14:38:00,PL002,Office,320,160,160,50,183,24,29,Car,Medium,1,0,Foggy,15.6,Weekend,14,$389.20,0
2025-11-12 08:49:00,PL004,Railway_Station,380,263,117,69.21,319,72,33,Bus,Medium,1,0,Sunny,20.2,Weekday,8,$921.78,1
2025-12-23 09:20:00,PL008,Office,220,158,62,71.82,196,34,16,Bus,Medium,1,0,Foggy,6.9,Weekday,9,$515.31,1
2026-04-26 15:37:00,PL002,Office,320,145,175,45.31,163,18,18,Car,Low,0,0,Rainy,18.9,Weekend,15,$396.78,0
2026-04-17 14:35:00,PL003,Hospital,260,122,138,46.92,151,17,22,Car,Medium,1,0,Cloudy,19.6,Weekday,14,$267.89,0
2026-04-27 03:01:00,PL012,Residential,90,45,45,50,46,6,4,Car,Low,0,0,Sunny,19.9,Weekday,3,$73.25,0
2025-07-22 15:55:00,PL001,Mall,420,224,196,53.33,247,22,23,Car,Medium,0,0,Sunny,30.4,Weekday,15,$781.69,0
2026-01-15 16:51:00,PL002,Office,320,192,128,60,218,20,17,Car,Medium,0,0,Cloudy,7,Weekday,16,$562.09,0
2026-03-06 15:42:00,PL010,Railway_Station,260,163,97,62.69,189,21,26,Bike,Medium,0,0,Foggy,18.4,Weekday,15,$556.97,0
2026-02-05 12:51:00,PL001,Mall,420,245,175,58.33,307,38,51,Car,Medium,1,0,Cloudy,7,Weekday,12,$747.21,0
2026-04-19 09:34:00,PL001,Mall,420,267,153,63.57,316,66,21,Car,Medium,1,0,Cloudy,18.1,Weekend,9,"$1,090.98",1
2025-06-13 18:52:00,PL002,Office,320,153,167,47.81,196,21,45,Car,Medium,0,0,Sunny,33.2,Weekday,18,$453.99,1
2025-07-25 01:43:00,PL008,Office,220,101,119,45.91,110,9,10,Car,Low,0,0,Cloudy,25.9,Weekday,1,$270.48,0
2026-05-01 22:47:00,PL012,Residential,90,42,48,46.67,46,9,5,Car,Low,1,0,Cloudy,15.4,Weekday,22,$62.80,0
2025-07-24 16:49:00,PL007,Mall,300,131,169,43.67,157,29,21,Car,Low,1,0,Rainy,23.2,Weekday,16,$508.51,0
2025-08-10 06:46:00,PL002,Office,320,131,189,40.94,144,9,20,EV,Low,0,0,Sunny,25.9,Weekend,6,$395.78,0
2025-09-08 12:13:00,PL002,Office,320,207,113,64.69,243,30,36,Car,Medium,0,0,Foggy,17.2,Weekday,12,$544.61,0
2025-12-11 15:17:00,PL006,Residential,160,43,117,26.88,50,12,3,Bike,Low,0,0,Sunny,11.3,Weekday,15,$68.59,0
2025-10-08 19:22:00,PL008,Office,220,124,96,56.36,156,11,41,EV,High,1,0,Rainy,18,Weekday,19,$518.22,1
2025-12-24 18:05:00,PL008,Office,220,121,99,55,160,23,40,Car,Medium,0,0,Sunny,8.3,Weekday,18,$377.22,1
2026-04-13 09:41:00,PL007,Mall,300,150,150,50,198,48,21,Car,Medium,0,0,Sunny,20.1,Weekday,9,$661.61,1
2025-12-08 23:29:00,PL012,Residential,90,49,41,54.44,46,7,0,Car,Low,0,0,Sunny,12.4,Weekday,23,$81.38,0
2026-03-03 10:50:00,PL002,Office,320,255,65,79.69,277,42,12,Car,High,0,0,Sunny,21.1,Weekday,10,$777.85,1
2026-01-22 01:44:00,PL002,Office,320,126,194,39.38,143,6,11,Bus,Low,1,0,Cloudy,5.2,Weekday,1,$323.04,0
2025-12-13 07:19:00,PL010,Railway_Station,260,216,44,83.08,256,40,11,Car,High,1,0,Foggy,5.9,Weekend,7,$642.34,1
2025-10-06 15:12:00,PL004,Railway_Station,380,207,173,54.47,226,23,25,EV,Medium,0,0,Cloudy,18.2,Weekday,15,$760.55,0
2025-10-24 19:23:00,PL004,Railway_Station,380,223,157,58.68,278,28,76,Truck,Medium,0,0,Sunny,18.4,Weekday,19,$703.70,1
2026-03-20 12:17:00,PL006,Residential,160,65,95,40.62,86,21,12,EV,Low,0,0,Sunny,16.5,Weekday,12,$115.26,0
2026-04-08 23:32:00,PL004,Railway_Station,380,232,148,61.05,265,25,25,Bike,Medium,0,0,Cloudy,20.2,Weekday,23,$763.36,0
2025-07-02 09:18:00,PL003,Hospital,260,157,103,60.38,176,34,18,Car,Medium,0,0,Sunny,28.5,Weekday,9,$383.81,1
2025-10-28 05:57:00,PL011,Airport,420,251,169,59.76,301,40,22,Car,Medium,1,0,Cloudy,17.1,Weekday,5,$981.43,0
2025-06-08 19:36:00,PL002,Office,320,99,221,30.94,139,11,53,Car,Low,0,0,Cloudy,29.8,Weekend,19,$361.84,1
2025-07-29 09:54:00,PL005,Airport,500,385,115,77,458,79,37,Car,High,1,0,Cloudy,26.6,Weekday,9,"$2,282.55",1
2025-07-21 03:10:00,PL001,Mall,420,209,211,49.76,241,21,26,Car,Medium,0,0,Sunny,29,Weekday,3,$640.77,0
2025-07-14 04:52:00,PL010,Railway_Station,260,113,147,43.46,135,25,15,Bike,Low,1,0,Cloudy,25.5,Weekday,4,$387.02,0
2025-11-13 00:38:00,PL002,Office,320,162,158,50.62,183,16,30,Car,Medium,0,0,Rainy,18.1,Weekday,0,$418.76,0
2025-10-13 23:49:00,PL009,Hospital,140,69,71,49.29,73,6,3,Car,Low,0,0,Foggy,17.9,Weekday,23,$173.19,0
2025-07-18 16:16:00,PL002,Office,320,173,147,54.06,186,13,15,Car,Medium,0,0,Cloudy,32.4,Weekday,16,$529.45,0
2026-01-06 10:59:00,PL005,Airport,500,345,155,69,439,79,52,Car,High,1,0,Sunny,9.8,Weekday,10,"$1,661.48",1
2026-02-08 08:59:00,PL008,Office,220,92,128,41.82,125,35,15,Car,Medium,0,0,Cloudy,11.6,Weekend,8,$263.77,1
2025-07-18 04:21:00,PL003,Hospital,260,125,135,48.08,153,17,17,Car,Medium,0,0,Sunny,29.6,Weekday,4,$282.29,0
2025-09-04 21:53:00,PL004,Railway_Station,380,258,122,67.89,276,12,29,Car,Medium,0,0,Cloudy,19.5,Weekday,21,$785.36,0
2026-04-25 06:18:00,PL008,Office,220,71,149,32.27,83,16,10,EV,Low,0,0,Sunny,20,Weekend,6,$208.80,0
2025-11-24 03:35:00,PL002,Office,320,130,190,40.62,139,13,10,Bike,Low,0,0,Sunny,21.3,Weekday,3,$326.47,0
2026-05-14 07:21:00,PL012,Residential,90,43,47,47.78,56,20,6,Car,Medium,0,0,Cloudy,18.3,Weekday,7,$90.59,1
2025-12-17 12:11:00,PL002,Office,320,223,97,69.69,269,31,35,Car,Medium,1,0,Foggy,7.8,Weekday,12,$562.86,0
2025-11-16 11:46:00,PL009,Hospital,140,83,57,59.29,88,1,11,EV,Medium,1,0,Sunny,20.2,Weekend,11,$218.95,0
2025-05-27 00:13:00,PL010,Railway_Station,260,117,143,45,150,27,20,Car,Medium,0,0,Rainy,17.2,Weekday,0,$414.84,0
2025-09-04 19:55:00,PL004,Railway_Station,380,274,106,72.11,348,20,88,Car,High,1,0,Rainy,15.8,Weekday,19,"$1,117.75",1
2026-03-18 19:12:00,PL002,Office,320,154,166,48.12,192,19,58,Truck,Medium,1,0,Cloudy,16.5,Weekday,19,$459.73,1
2025-08-07 19:42:00,PL002,Office,320,166,154,51.88,214,15,64,Truck,High,1,0,Sunny,28.1,Weekday,19,$584.81,1
